Name;Rating;Reviews;Size;Price;Restriction;Category;Genres;Last Updated;Age;Nationality;Gender
UFC;4;30840;Varies with device;0;Teen;SPORTS;Sports;May 22, 2018;93;ITA;MALE
Real Basketball;4.5;1605267;Varies with device;0;Everyone;SPORTS;Sports;December 5, 2016;97;EST;MALE
Expedia Hotels;4.1;136626;14M;0;Everyone;TRAVEL_AND_LOCAL;Travel & Local;August 6, 2018;86;PRT;FEMALE
trivago: Hotels & Travel;4.2;219848;Varies with device;0;Everyone;TRAVEL_AND_LOCAL;Travel & Local;August 2, 2018;1;ITA;OTHER
Hopper - Watch & Book Flights;4.4;52029;Varies with device;0;Everyone;TRAVEL_AND_LOCAL;Travel & Local;June 29, 2018;33;USA;OTHER
TripIt: Travel Organizer;4.4;49190;25M;0;Everyone;TRAVEL_AND_LOCAL;Travel & Local;June 15, 2018;0;GER;OTHER
Trip by Skyscanner - City & Travel Guide;4.1;5150;Varies with device;0;Everyone;TRAVEL_AND_LOCAL;Travel & Local;May 29, 2018;58;FRA;MALE
CityMaps2Go Plan Trips Travel Guide Offline Maps;4.3;64713;58M;0;Everyone;TRAVEL_AND_LOCAL;Travel & Local;June 9, 2018;0;CZE;OTHER
KAYAK Flights;4.5;216388;19M;0;Everyone;TRAVEL_AND_LOCAL;Travel & Local;July 31, 2018;58;ITA;OTHER
Skyscanner;4.5;481545;29M;0;Everyone;TRAVEL_AND_LOCAL;Travel & Local;August 6, 2018;25;ESP;OTHER
World Travel Guide by Triposo;4.4;6012;81M;0;Everyone;TRAVEL_AND_LOCAL;Travel & Local;March 5, 2018;29;USA;OTHER
Hotels.com: Book Hotel Rooms & Find Vacation Deals;4.5;260121;Varies with device;0;Everyone;TRAVEL_AND_LOCAL;Travel & Local;July 4, 2018;88;FRA;FEMALE
Booking.com Travel Deals;4.7;1830388;Varies with device;0;Everyone;TRAVEL_AND_LOCAL;Travel & Local;August 6, 2018;95;PRT;FEMALE
Hostelworld: Hostels & Cheap Hotels Travel App;4.4;17878;28M;0;Everyone;TRAVEL_AND_LOCAL;Travel & Local;July 16, 2018;60;RUS;OTHER
Google Trips - Travel Planner;4.1;26871;Varies with device;0;Everyone;TRAVEL_AND_LOCAL;Travel & Local;July 26, 2018;41;EST;OTHER
TripAdvisor Hotels Flights Restaurants Attractions;4.4;1162837;Varies with device;0;Everyone;TRAVEL_AND_LOCAL;Travel & Local;August 4, 2018;46;USA;FEMALE
Airbnb;4.4;359403;Varies with device;0;Everyone;TRAVEL_AND_LOCAL;Travel & Local;August 2, 2018;91;ESP;MALE
Maps - Navigate & Explore;4.3;9235155;Varies with device;0;Everyone;TRAVEL_AND_LOCAL;Travel & Local;July 31, 2018;74;FRA;OTHER
trivago: Hotels & Travel;4.2;219848;Varies with device;0;Everyone;TRAVEL_AND_LOCAL;Travel & Local;August 2, 2018;28;ESP;MALE
GPS Map Free;4;33782;7.6M;0;Everyone;TRAVEL_AND_LOCAL;Travel & Local;July 11, 2018;85;USA;FEMALE
Offline Maps & Navigation;4.7;192641;33M;0;Everyone;TRAVEL_AND_LOCAL;Travel & Local;June 7, 2018;54;ESP;FEMALE
Google Earth;4.3;2338655;Varies with device;0;Everyone;TRAVEL_AND_LOCAL;Travel & Local;June 18, 2018;54;GBR;FEMALE
GasBuddy: Find Cheap Gas;4.6;751551;42M;0;Mature;TRAVEL_AND_LOCAL;Travel & Local;August 2, 2018;63;GER;FEMALE
Southwest Airlines;3.9;24781;8.3M;0;Everyone;TRAVEL_AND_LOCAL;Travel & Local;July 11, 2018;96;GER;MALE
AT&T Navigator: Maps;3.6;32862;14M;0;Everyone;TRAVEL_AND_LOCAL;Travel & Local;December 6, 2016;42;EST;OTHER
VZ Navigator;4;16101;Varies with device;0;Everyone;TRAVEL_AND_LOCAL;Travel & Local;January 22, 2018;62;PRT;MALE
KakaoMap - Map / Navigation;4.1;76779;Varies with device;0;Everyone;TRAVEL_AND_LOCAL;Travel & Local;July 30, 2018;21;CZE;OTHER
Google Street View;4.2;2129689;Varies with device;0;Everyone;TRAVEL_AND_LOCAL;Travel & Local;August 6, 2018;8;EST;OTHER
AirAsia;3.9;98585;37M;0;Everyone;TRAVEL_AND_LOCAL;Travel & Local;July 16, 2018;30;CZE;OTHER
Expedia Hotels;4.1;136633;14M;0;Everyone;TRAVEL_AND_LOCAL;Travel & Local;August 6, 2018;27;RUS;MALE
Goibibo - Flight Hotel Bus Car IRCTC Booking App;4.3;459851;Varies with device;0;Everyone;TRAVEL_AND_LOCAL;Travel & Local;August 1, 2018;37;SGP;OTHER
Allegiant;3.1;5572;21M;0;Everyone;TRAVEL_AND_LOCAL;Travel & Local;July 12, 2018;90;CZE;MALE
Amtrak;3.7;16815;28M;0;Everyone;TRAVEL_AND_LOCAL;Travel & Local;July 15, 2018;7;CZE;OTHER
JAL (Domestic and international flights);3.4;2277;27M;0;Everyone;TRAVEL_AND_LOCAL;Travel & Local;May 7, 2018;87;GER;MALE
Flight & Hotel Booking App - ixigo;4.4;45562;Varies with device;0;Everyone;TRAVEL_AND_LOCAL;Travel & Local;July 30, 2018;2;ITA;OTHER
VZ Navigator for Tablets;3.6;285;39M;0;Everyone;TRAVEL_AND_LOCAL;Travel & Local;January 22, 2018;10;GBR;OTHER
TripAdvisor Hotels Flights Restaurants Attractions;4.4;1162838;Varies with device;0;Everyone;TRAVEL_AND_LOCAL;Travel & Local;August 4, 2018;35;EST;FEMALE
HSL - Tickets;3.3;256;17M;0;Everyone;TRAVEL_AND_LOCAL;Travel & Local;August 1, 2018;40;EST;MALE
Wisepilot for XPERIA™;3.7;21443;Varies with device;0;Everyone;TRAVEL_AND_LOCAL;Travel & Local;January 30, 2018;9;PRT;MALE
VZ Navigator for Galaxy S4;3;2750;39M;0;Everyone;TRAVEL_AND_LOCAL;Travel & Local;January 22, 2018;49;GER;MALE
MAIN;3.6;7081;51M;0;Everyone;TRAVEL_AND_LOCAL;Travel & Local;August 6, 2018;66;GBR;OTHER
Yoriza Pension - travel;4.8;17882;86M;0;Everyone;TRAVEL_AND_LOCAL;Travel & Local;August 3, 2018;90;EST;OTHER
Foursquare Swarm: Check In;3.9;421800;Varies with device;0;Teen;TRAVEL_AND_LOCAL;Travel & Local;July 27, 2018;89;ESP;FEMALE
PagesJaunes - local search;3.8;43935;Varies with device;0;Everyone;TRAVEL_AND_LOCAL;Travel & Local;August 1, 2018;53;EST;FEMALE
Flightradar24 Flight Tracker;4.3;171889;Varies with device;0;Everyone;TRAVEL_AND_LOCAL;Travel & Local;July 18, 2018;3;CZE;FEMALE
Yatra - Flights;4.5;251037;26M;0;Everyone;TRAVEL_AND_LOCAL;Travel & Local;August 5, 2018;39;ITA;FEMALE
SNCF;3.4;15750;Varies with device;0;Everyone;TRAVEL_AND_LOCAL;Travel & Local;August 2, 2018;20;PRT;OTHER
Fly Delta;3.7;27560;46M;0;Everyone;TRAVEL_AND_LOCAL;Travel & Local;July 31, 2018;67;ESP;MALE
Skyscanner;4.5;481546;29M;0;Everyone;TRAVEL_AND_LOCAL;Travel & Local;August 6, 2018;40;FRA;OTHER
Despegar.com Hotels and Flights;4.4;150932;27M;0;Everyone;TRAVEL_AND_LOCAL;Travel & Local;July 30, 2018;44;GER;OTHER
Navigation Plus;4.1;928;14M;0;Everyone;TRAVEL_AND_LOCAL;Travel & Local;January 9, 2018;36;GER;FEMALE
2GIS: directory & navigator;4.5;768833;Varies with device;0;Everyone;TRAVEL_AND_LOCAL;Travel & Local;July 30, 2018;79;EST;MALE
Poynt;4;26665;10M;0;Everyone;TRAVEL_AND_LOCAL;Travel & Local;March 29, 2018;43;PRT;OTHER
Gaode Map;3.9;13275;71M;0;Everyone;TRAVEL_AND_LOCAL;Travel & Local;July 3, 2018;3;CZE;OTHER
Priceline Hotel Deals;4.4;48930;15M;0;Everyone;TRAVEL_AND_LOCAL;Travel & Local;July 26, 2018;17;GER;OTHER
TravelPirates;4.8;43054;Varies with device;0;Everyone;TRAVEL_AND_LOCAL;Travel & Local;August 6, 2018;51;ESP;OTHER
Booking.com Travel Deals;4.7;1830387;Varies with device;0;Everyone;TRAVEL_AND_LOCAL;Travel & Local;August 6, 2018;94;ESP;OTHER
Free Radar Detector;4.3;15680;11M;0;Everyone;TRAVEL_AND_LOCAL;Travel & Local;July 6, 2018;43;GBR;MALE
American Airlines;3.7;16980;Varies with device;0;Everyone;TRAVEL_AND_LOCAL;Travel & Local;July 18, 2018;17;EST;MALE
Where to travel - ticket. hotel. train ticket. car ticket. travel. tickets;4.2;5112;62M;0;Everyone;TRAVEL_AND_LOCAL;Travel & Local;July 27, 2018;74;ESP;OTHER
United Airlines;3.5;30447;80M;0;Everyone;TRAVEL_AND_LOCAL;Travel & Local;July 20, 2018;8;ITA;OTHER
NTES;4.3;165299;5.4M;0;Everyone;TRAVEL_AND_LOCAL;Travel & Local;July 30, 2018;28;FRA;OTHER
Where is my Train : Indian Railway & PNR Status;4.7;620534;9.8M;0;Everyone;TRAVEL_AND_LOCAL;Travel & Local;July 30, 2018;26;GER;FEMALE
MakeMyTrip-Flight Hotel Bus Cab IRCTC Rail Booking;4.3;599872;Varies with device;0;Everyone;TRAVEL_AND_LOCAL;Travel & Local;August 4, 2018;23;SGP;OTHER
Restaurant Finder;4.1;12564;Varies with device;0;Everyone;TRAVEL_AND_LOCAL;Travel & Local;July 5, 2018;2;GER;MALE
Zagat;3.1;2528;Varies with device;0;Everyone;TRAVEL_AND_LOCAL;Travel & Local;July 14, 2016;33;USA;MALE
Gormey: Find Best Restaurants;4.3;34;7.6M;0;Everyone;TRAVEL_AND_LOCAL;Travel & Local;August 29, 2017;56;PRT;MALE
Find Dining Restaurant Finder;4.1;427;26M;0;Everyone;TRAVEL_AND_LOCAL;Travel & Local;March 21, 2016;76;RUS;MALE
Urbanspoon Restaurant Reviews;4.2;35560;13M;0;Everyone;TRAVEL_AND_LOCAL;Travel & Local;July 5, 2016;84;GBR;MALE
Yelp: Food;4.3;397422;Varies with device;0;Teen;TRAVEL_AND_LOCAL;Travel & Local;August 3, 2018;87;FRA;FEMALE
TripAdvisor Hotels Flights Restaurants Attractions;4.4;1162837;Varies with device;0;Everyone;TRAVEL_AND_LOCAL;Travel & Local;August 4, 2018;17;USA;OTHER
Qatar Airways;4.3;11182;62M;0;Everyone;TRAVEL_AND_LOCAL;Travel & Local;July 30, 2018;90;PRT;FEMALE
Hipmunk Hotels & Flights;4.3;16734;10.0M;0;Everyone;TRAVEL_AND_LOCAL;Travel & Local;July 31, 2018;12;USA;MALE
Priceline Hotel Deals;4.4;48930;15M;0;Everyone;TRAVEL_AND_LOCAL;Travel & Local;July 26, 2018;24;GER;OTHER
United Airlines;3.5;30447;80M;0;Everyone;TRAVEL_AND_LOCAL;Travel & Local;July 20, 2018;80;ESP;MALE
Expedia Hotels;4.1;136626;14M;0;Everyone;TRAVEL_AND_LOCAL;Travel & Local;August 6, 2018;29;USA;OTHER
Skiplagged — Exclusive Flights & Hotels;4.6;10035;Varies with device;0;Everyone;TRAVEL_AND_LOCAL;Travel & Local;May 4, 2018;66;GER;FEMALE
CWT To Go;4.4;20313;57M;0;Everyone;TRAVEL_AND_LOCAL;Travel & Local;August 5, 2018;6;GBR;OTHER
British Airways;4.2;25740;51M;0;Everyone;TRAVEL_AND_LOCAL;Travel & Local;July 24, 2018;52;ITA;FEMALE
Southwest Airlines;3.9;24781;8.3M;0;Everyone;TRAVEL_AND_LOCAL;Travel & Local;July 11, 2018;16;PRT;MALE
Cheap Flights & Hotels momondo;4.2;42546;24M;0;Everyone;TRAVEL_AND_LOCAL;Travel & Local;April 25, 2018;94;CZE;MALE
CheapTickets – Hotels;4.4;6925;Varies with device;0;Everyone;TRAVEL_AND_LOCAL;Travel & Local;July 25, 2018;57;FRA;OTHER
JetBlue;4.4;24281;29M;0;Everyone;TRAVEL_AND_LOCAL;Travel & Local;July 25, 2018;62;ESP;MALE
Hopper - Watch & Book Flights;4.4;52028;Varies with device;0;Everyone;TRAVEL_AND_LOCAL;Travel & Local;June 29, 2018;35;GBR;FEMALE
Flights;4.4;18039;3.1M;0;Everyone;TRAVEL_AND_LOCAL;Travel & Local;July 26, 2018;86;PRT;OTHER
Fly Delta;3.7;27560;46M;0;Everyone;TRAVEL_AND_LOCAL;Travel & Local;July 31, 2018;42;USA;MALE
The Emirates App;4.4;22748;55M;0;Everyone;TRAVEL_AND_LOCAL;Travel & Local;August 6, 2018;58;PRT;MALE
KAYAK Flights;4.5;216388;19M;0;Everyone;TRAVEL_AND_LOCAL;Travel & Local;July 31, 2018;72;CZE;OTHER
American Airlines;3.7;16980;Varies with device;0;Everyone;TRAVEL_AND_LOCAL;Travel & Local;July 18, 2018;15;EST;FEMALE
Cheapflights – Flight Search;4.4;47780;19M;0;Everyone;TRAVEL_AND_LOCAL;Travel & Local;July 31, 2018;1;PRT;MALE
KLM - Royal Dutch Airlines;3.7;7705;40M;0;Everyone;TRAVEL_AND_LOCAL;Travel & Local;August 6, 2018;25;SGP;OTHER
Orbitz - Hotels;4.4;33256;Varies with device;0;Everyone;TRAVEL_AND_LOCAL;Travel & Local;July 31, 2018;36;PRT;OTHER
Skyscanner;4.5;481546;29M;0;Everyone;TRAVEL_AND_LOCAL;Travel & Local;August 6, 2018;87;ITA;FEMALE
Lufthansa;3.6;14544;43M;0;Everyone;TRAVEL_AND_LOCAL;Travel & Local;July 27, 2018;51;USA;OTHER
easyJet: Travel App;4.4;134895;50M;0;Everyone;TRAVEL_AND_LOCAL;Travel & Local;July 1, 2018;32;EST;FEMALE
IndiGo;4;48082;Varies with device;0;Everyone;TRAVEL_AND_LOCAL;Travel & Local;July 25, 2018;13;RUS;OTHER
LateRooms: Find Hotel Deals;4.1;2419;13M;0;Everyone;TRAVEL_AND_LOCAL;Travel & Local;May 29, 2018;49;USA;OTHER
Choice Hotels;4.4;17915;Varies with device;0;Everyone;TRAVEL_AND_LOCAL;Travel & Local;July 18, 2018;68;RUS;OTHER
Couchsurfing Travel App;4.4;61776;Varies with device;0;Teen;TRAVEL_AND_LOCAL;Travel & Local;July 10, 2018;59;CZE;MALE
Hotwire Hotel & Car Rental App;4.3;10323;Varies with device;0;Everyone;TRAVEL_AND_LOCAL;Travel & Local;July 19, 2018;45;RUS;FEMALE
Priceline Hotel Deals;4.4;48930;15M;0;Everyone;TRAVEL_AND_LOCAL;Travel & Local;July 26, 2018;64;PRT;MALE
HOTEL DEALS;4.2;1609;4.0M;0;Everyone;TRAVEL_AND_LOCAL;Travel & Local;April 26, 2018;33;GBR;OTHER
trivago: Hotels & Travel;4.2;219848;Varies with device;0;Everyone;TRAVEL_AND_LOCAL;Travel & Local;August 2, 2018;90;USA;OTHER
Expedia Hotels;4.1;136626;14M;0;Everyone;TRAVEL_AND_LOCAL;Travel & Local;August 6, 2018;51;ESP;FEMALE
HomeAway Vacation Rentals;4.3;30403;Varies with device;0;Everyone;TRAVEL_AND_LOCAL;Travel & Local;August 1, 2018;73;FRA;MALE
KAYAK Flights;4.5;216388;19M;0;Everyone;TRAVEL_AND_LOCAL;Travel & Local;Varies with device;74;GBR;OTHER
Orbitz - Hotels;4.4;33256;Varies with device;0;Everyone;TRAVEL_AND_LOCAL;Travel & Local;Varies with device;20;CZE;FEMALE
Skyscanner;4.5;481546;29M;0;Everyone;TRAVEL_AND_LOCAL;Travel & Local;August 6, 2018;38;GBR;MALE
IHG®: Hotel Deals & Rewards;4.3;18622;44M;0;Everyone;TRAVEL_AND_LOCAL;Travel & Local;August 3, 2018;48;GBR;MALE
SPG: Starwood Hotels & Resorts;4.2;8258;22M;0;Everyone;TRAVEL_AND_LOCAL;Travel & Local;July 3, 2018;22;SGP;MALE
Hotels.com: Book Hotel Rooms & Find Vacation Deals;4.5;260133;Varies with device;0;Everyone;TRAVEL_AND_LOCAL;Travel & Local;July 4, 2018;67;CZE;OTHER
Booking.com Travel Deals;4.7;1830388;Varies with device;0;Everyone;TRAVEL_AND_LOCAL;Travel & Local;August 6, 2018;16;USA;FEMALE
HotelTonight: Book amazing deals at great hotels;4.4;57573;Varies with device;0;Everyone;TRAVEL_AND_LOCAL;Travel & Local;July 31, 2018;85;RUS;OTHER
Hostelworld: Hostels & Cheap Hotels Travel App;4.4;17878;28M;0;Everyone;TRAVEL_AND_LOCAL;Travel & Local;July 16, 2018;78;SGP;FEMALE
TripAdvisor Hotels Flights Restaurants Attractions;4.4;1162837;Varies with device;0;Everyone;TRAVEL_AND_LOCAL;Travel & Local;August 4, 2018;61;SGP;FEMALE
Airbnb;4.4;359560;Varies with device;0;Everyone;TRAVEL_AND_LOCAL;Travel & Local;August 2, 2018;87;ESP;FEMALE
Hotels Combined - Cheap deals;4.1;17202;12M;0;Everyone;TRAVEL_AND_LOCAL;Travel & Local;November 13, 2017;59;ESP;FEMALE
Agoda – Hotel Booking Deals;4.6;263525;Varies with device;0;Everyone;TRAVEL_AND_LOCAL;Travel & Local;August 4, 2018;34;PRT;OTHER
Turo - Better Than Car Rental;4.4;14114;46M;0;Everyone;TRAVEL_AND_LOCAL;Travel & Local;August 4, 2018;35;FRA;MALE
Ascape VR: 360° Virtual Travel;4.1;890;7.6M;0;Everyone;TRAVEL_AND_LOCAL;Travel & Local;;96;PRT;FEMALE
Cheap hotel deals and discounts — Hotellook;4.5;7153;Varies with device;0;Everyone;TRAVEL_AND_LOCAL;Travel & Local;July 30, 2018;21;CZE;MALE
Skyscanner;4.5;481546;29M;0;Everyone;TRAVEL_AND_LOCAL;Travel & Local;August 6, 2018;10;SGP;FEMALE
HotelTonight: Book amazing deals at great hotels;4.4;57573;Varies with device;0;Everyone;TRAVEL_AND_LOCAL;Travel & Local;July 31, 2018;50;SGP;FEMALE
Maps - Navigate & Explore;4.3;9235373;Varies with device;0;Everyone;TRAVEL_AND_LOCAL;Travel & Local;July 31, 2018;62;USA;MALE
GPS Status & Toolbox;4.5;149723;4.1M;0;Everyone;TRAVEL_AND_LOCAL;Travel & Local;June 13, 2018;56;USA;MALE
Airport + Flight Tracker Radar;4.2;6762;8.5M;0;Everyone;TRAVEL_AND_LOCAL;Travel & Local;July 14, 2015;63;CZE;FEMALE
Scout GPS Navigation & Meet Up;4.2;120373;31M;0;Everyone;TRAVEL_AND_LOCAL;Travel & Local;July 31, 2018;50;PRT;OTHER
Street Panorama View;4.2;40225;4.1M;0;Everyone;TRAVEL_AND_LOCAL;Travel & Local;July 18, 2018;41;EST;FEMALE
Geo Tracker - GPS tracker;4.5;42849;Varies with device;0;Everyone;TRAVEL_AND_LOCAL;Travel & Local;August 10, 2016;83;EST;MALE
DreamTrips;4.7;9971;22M;0;Teen;TRAVEL_AND_LOCAL;Travel & Local;August 6, 2018;15;GBR;MALE
Navmii GPS USA (Navfree);4;5960;Varies with device;0;Everyone;TRAVEL_AND_LOCAL;Travel & Local;May 23, 2018;15;USA;FEMALE
Sygic Truck GPS Navigation;4.2;18294;28M;0;Everyone;TRAVEL_AND_LOCAL;Travel & Local;August 2, 2018;46;ITA;FEMALE
Google Street View;4.2;2129707;Varies with device;0;Everyone;TRAVEL_AND_LOCAL;Travel & Local;August 6, 2018;87;RUS;FEMALE
Moto File Manager;4.1;38655;5.9M;0;Everyone;TOOLS;Tools;February 1, 2018;55;GER;FEMALE
Google;4.4;8033493;Varies with device;0;Everyone;TOOLS;Tools;August 3, 2018;86;PRT;OTHER
Google Translate;4.4;5745093;Varies with device;0;Everyone;TOOLS;Tools;August 4, 2018;66;FRA;MALE
Moto Display;4.2;18239;Varies with device;0;Everyone;TOOLS;Tools;August 6, 2018;92;RUS;MALE
Motorola Alert;4.2;24199;3.9M;0;Everyone;TOOLS;Tools;November 21, 2014;33;FRA;FEMALE
Motorola Assist;4.1;37333;Varies with device;0;Everyone;TOOLS;Tools;January 17, 2016;51;ESP;FEMALE
Cache Cleaner-DU Speed Booster (booster & cleaner);4.5;12759663;15M;0;Everyone;TOOLS;Tools;July 25, 2018;92;RUS;MALE
Moto Suggestions ™;4.6;308;4.3M;0;Everyone;TOOLS;Tools;June 8, 2018;78;SGP;FEMALE
Moto Voice;4.1;33216;Varies with device;0;Everyone;TOOLS;Tools;June 5, 2018;34;PRT;OTHER
Calculator;4.3;40770;Varies with device;0;Everyone;TOOLS;Tools;November 21, 2017;32;ITA;MALE
Device Help;4.2;28860;Varies with device;0;Everyone;TOOLS;Tools;July 18, 2018;91;RUS;OTHER
Account Manager;4.1;76604;Varies with device;0;Everyone;TOOLS;Tools;July 27, 2016;37;CZE;OTHER
myMetro;4;26189;5.3M;0;Everyone;TOOLS;Tools;June 27, 2018;30;ITA;FEMALE
File Manager;4.6;739329;Varies with device;0;Everyone;TOOLS;Tools;April 17, 2018;46;EST;MALE
My Telcel;3.1;45838;16M;0;Everyone;TOOLS;Tools;July 25, 2018;90;RUS;FEMALE
Calculator - free calculator;4.6;25592;7.5M;0;Everyone;TOOLS;Tools;July 31, 2018;2;EST;OTHER
ASUS Sound Recorder;4.5;34126;Varies with device;0;Everyone;TOOLS;Tools;July 13, 2018;77;ESP;OTHER
iWnn IME for Nexus;3.2;2394;Varies with device;0;Everyone;TOOLS;Tools;November 13, 2014;70;RUS;OTHER
Samsung Max - Data Savings & Privacy Protection;4.3;330468;Varies with device;0;Everyone;TOOLS;Tools;May 29, 2018;22;RUS;MALE
Android TV Remote Service;NaN;1;3.7M;0;Everyone;TOOLS;Tools;January 17, 2018;97;USA;MALE
ZenUI Help;4.6;136874;Varies with device;0;Everyone;TOOLS;Tools;June 25, 2018;96;EST;MALE
Calculator - free calculator ;4.4;1236;5.8M;0;Everyone;TOOLS;Tools;July 6, 2018;92;ESP;OTHER
SHAREit - Transfer & Share;4.6;7790693;17M;0;Everyone;TOOLS;Tools;July 30, 2018;45;ITA;MALE
ZenUI Keyboard – Emoji;4.5;537554;Varies with device;0;Everyone;TOOLS;Tools;August 1, 2018;56;CZE;MALE
Files Go by Google: Free up space on your phone;4.6;315585;8.5M;0;Everyone;TOOLS;Tools;July 18, 2018;78;ESP;FEMALE
SD card backup;NaN;142;Varies with device;0;Everyone;TOOLS;Tools;March 27, 2017;5;USA;FEMALE
Nokia mobile support;4.4;12215;9.1M;0;Everyone;TOOLS;Tools;August 1, 2018;88;SGP;FEMALE
File Manager -- Take Command of Your Files Easily;4.2;127223;7.6M;0;Everyone;TOOLS;Tools;August 3, 2018;89;ESP;FEMALE
Samsung Calculator;4.4;9602;2.5M;0;Everyone;TOOLS;Tools;July 5, 2018;69;ITA;MALE
Clear;3.1;24151;15M;0;Everyone;TOOLS;Tools;August 6, 2018;40;USA;FEMALE
Phone;3.6;45483;Varies with device;0;Everyone;TOOLS;Tools;July 30, 2018;0;SGP;MALE
HTC Lock Screen;4.1;28250;Varies with device;0;Everyone;TOOLS;Tools;March 21, 2017;12;ITA;MALE
Gboard - the Google Keyboard;4.2;1859115;Varies with device;0;Everyone;TOOLS;Tools;July 31, 2018;89;GBR;OTHER
Google Korean Input;3.5;74819;Varies with device;0;Everyone;TOOLS;Tools;June 25, 2018;60;ESP;OTHER
AT&T Smart Wi-Fi;3.9;18513;6.1M;0;Everyone;TOOLS;Tools;April 26, 2018;15;FRA;OTHER
Google app for Android TV;3;66;Varies with device;0;Everyone;TOOLS;Tools;July 19, 2018;3;ESP;OTHER
Sound Recorder: Recorder & Voice Changer Free;3.9;14552;17M;0;Everyone;TOOLS;Tools;July 31, 2018;30;GER;OTHER
Remote Link (PC Remote);4.5;87055;Varies with device;0;Everyone;TOOLS;Tools;January 3, 2017;68;PRT;FEMALE
HTC Sense Input;3.4;17030;Varies with device;0;Everyone;TOOLS;Tools;May 12, 2017;98;GBR;MALE
Share Music & Transfer Files - Xender;4.4;1280423;Varies with device;0;Everyone;TOOLS;Tools;July 20, 2018;72;SGP;MALE
App vault;3.4;25094;Varies with device;0;Everyone;TOOLS;Tools;July 18, 2018;96;FRA;FEMALE
TouchPal Keyboard for vivo;4.3;357;58M;0;Everyone;TOOLS;Tools;May 30, 2018;51;PRT;MALE
Google Assistant Go;3.7;315;4.6M;0;Everyone;TOOLS;Tools;July 27, 2018;45;EST;OTHER
My love;3.5;163997;16M;0;Everyone;TOOLS;Tools;August 5, 2018;64;EST;MALE
DuraSpeed;3.8;5431;1.3M;0;Everyone;TOOLS;Tools;November 13, 2017;49;EST;MALE
HTC Sense Input-LV;3.6;59;2.3M;0;Everyone;TOOLS;Tools;April 22, 2014;2;USA;OTHER
HTC Sense Input-CA;3.1;124;1.9M;0;Everyone;TOOLS;Tools;April 22, 2014;3;USA;OTHER
HTC Sense Input-AR;3.8;1420;2.7M;0;Everyone;TOOLS;Tools;April 22, 2014;31;ESP;OTHER
Digital Alarm Clock;4.2;118439;16M;0;Everyone;TOOLS;Tools;June 19, 2018;79;GBR;OTHER
Alarm Clock Free;4;59973;11M;0;Everyone;TOOLS;Tools;March 16, 2018;46;CZE;FEMALE
Puzzle Alarm Clock ⏰;4.3;32111;5.3M;0;Everyone;TOOLS;Tools;August 3, 2018;91;SGP;FEMALE
Alarm Clock;4.3;114788;Varies with device;0;Everyone;TOOLS;Tools;January 22, 2018;32;GER;MALE
I Can't Wake Up! Alarm Clock;4.5;70404;4.2M;0;Everyone;TOOLS;Tools;May 25, 2018;12;GER;MALE
High-Powered Flashlight;4.5;429580;Varies with device;0;Everyone;TOOLS;Tools;March 16, 2018;16;ITA;FEMALE
Brightest Flashlight - LED Light;4.5;876866;9.1M;0;Everyone;TOOLS;Tools;July 27, 2018;6;EST;FEMALE
LED Flashlight;4.4;207706;4.3M;0;Everyone;TOOLS;Tools;July 10, 2017;63;ESP;MALE
Tiny Flashlight + LED;4.4;4254879;Varies with device;0;Everyone;TOOLS;Tools;July 8, 2018;52;ESP;FEMALE
Flashlight & LED Torch;4.3;111507;Varies with device;0;Everyone;TOOLS;Tools;December 29, 2017;83;EST;FEMALE
Color Flashlight;4.2;472904;Varies with device;0;Everyone;TOOLS;Tools;December 14, 2017;71;SGP;OTHER
Flashlight;4.7;115409;Varies with device;0;Everyone;TOOLS;Tools;August 6, 2018;85;ESP;OTHER
CM Flashlight (Compass;4.4;166367;1.8M;0;Everyone;TOOLS;Tools;May 25, 2018;55;ITA;MALE
Flashlight HD LED;4.3;618918;Varies with device;0;Everyone;TOOLS;Tools;July 28, 2018;38;SGP;FEMALE
Flashlight - Torch LED Light;4.4;192661;8.5M;0;Everyone;TOOLS;Tools;July 7, 2018;75;FRA;FEMALE
Super Flashlight + LED;4.3;54207;4.4M;0;Everyone;TOOLS;Tools;July 11, 2017;80;RUS;FEMALE
Brightest LED Flashlight;4.5;60571;Varies with device;0;Everyone;TOOLS;Tools;July 2, 2018;82;GBR;MALE
Brightest Flashlight Free ®;4.7;1335799;3.8M;0;Everyone;TOOLS;Tools;October 27, 2017;25;EST;MALE
Fraction Calculator Plus Free;4.5;148506;11M;0;Everyone;TOOLS;Tools;July 15, 2018;10;CZE;OTHER
Calculator Plus Free;4.6;679912;Varies with device;0;Everyone;TOOLS;Tools;July 27, 2018;16;ITA;OTHER
CALCU™ Stylish Calculator Free;4.7;152692;11M;0;Everyone;TOOLS;Tools;July 7, 2018;16;CZE;MALE
Mobi Calculator free & AD free!;4.6;77311;Varies with device;0;Everyone;TOOLS;Tools;January 9, 2018;11;EST;MALE
Calculator with Percent (Free);4.8;48211;7.4M;0;Everyone;TOOLS;Tools;November 18, 2017;24;GBR;MALE
Graphing Calculator;3.9;12388;5.3M;0;Everyone;TOOLS;Tools;April 1, 2016;17;FRA;MALE
Unit Converter;4.5;85387;5.4M;0;Everyone;TOOLS;Tools;July 3, 2018;63;FRA;FEMALE
Calculator ++;4.6;33509;3.6M;0;Everyone;TOOLS;Tools;May 12, 2018;2;ITA;OTHER
